Id,Player,Position,Nationality_id
15671,Philipp Klement,"MF,FW",13
15672,Clinton Mola,DF,6
15673,Roberto Massimo,MF,13
15674,Fabian Bredlow,GK,13
15675,Sasa Kalajdzic,FW,24
15676,Maxime Awoudja,DF,13
15677,Mateo Klimowicz,FW,13
15678,Darko Churlinov,"FW,MF",81
15679,Lilian Egloff,MF,13
15680,Tanguy Coulibaly,MF,4
15681,Luca Mack,MF,13
15682,David Grözinger,DF,13
15683,Waldemar Anton,DF,13
15684,Naouirou Ahamada,MF,4
15685,Hamadi Al Ghaddioui,FW,26
15686,Alkhaly Momo Cissé,"FW,DF",74
15687,Mohamed Sankoh,MF,11
15688,Florian Müller,GK,13
15689,Chris Führich,"MF,FW",13
15690,Omar Marmoush,FW,59
15691,Tiago Tomás,FW,3
15692,Nikolas Nartey,"MF,DF",7
15693,Alexis Tibidi,"MF,FW",4
15694,Wahidullah Faghir,FW,7
15695,Ömer Faruk Beyaz,"DF,MF",15
15696,Matej Maglica,MF,16
15697,Luca Bazzoli,DF,13
15698,Florian Schock,GK,13
15699,Dedê,DF,2
15700,Christian Wörns,DF,13
15701,Stefan Reuter,"DF,MF",13
15702,Sebastian Kehl,"DF,MF",13
15703,Evanílson,"DF,FW",2
15704,Lars Ricken,"FW,MF",13
15705,Jörg Heinrich,"DF,MF",13
15706,Roman Weidenfeller,GK,13
15707,Giuseppe Reina,FW,13
15708,Juan Fernández,"DF,MF",5
15709,Otto Addo,MF,17
15710,Leandro,MF,2
15711,Heiko Herrlich,FW,13
15712,Sunday Oliseh,"DF,MF",52
15713,Florian Thorwart,DF,13
15714,Salvatore Gambino,"FW,MF",13
15715,André Bergdølmo,DF,21
15716,Malte Metzelder,DF,13
15717,Sahr Senesie,"FW,MF",13
15718,Markus Brzenska,DF,13
15719,Florian Kringe,"DF,MF",13
15720,Marc-André Kruska,MF,13
15721,Patrick Kohlmann,DF,99
15722,Marcus Steegmann,FW,13
15723,Mehmet Akgün,"DF,FW",15
15724,Delron Buckley,"FW,MF",60
15725,Dennis Gentenaar,GK,11
15726,Matthew Amoah,FW,17
15727,Nizamettin Çalışkan,MF,15
15728,Kosi Saka,"DF,MF",50
15729,Tinga,MF,2
15730,Martin Amedick,DF,13
15731,Sebastian Tyrała,MF,14
15732,Daniel Gordon,"DF,MF",127
15733,Giovanni Federico,MF,13
15734,Jakub Błaszczykowski,MF,14
15735,Marc Ziegler,GK,13
15736,Diego Klimowicz,FW,5
15737,Marcel Höttecke,GK,13
15738,Franck Njambe,MF,36
15739,Christopher Nöthe,"FW,MF",13
15740,Alexander Bade,GK,13
15741,Nico Hillenbrand,DF,13
15742,Christian Eggert,MF,13
15743,Patrick Owomoyela,"DF,MF",13
15744,Mohamed Zidan,FW,59
15745,Marcel Schmelzer,DF,13
15746,Bajram Sadrijaj,FW,13
15747,Christopher Kullmann,FW,13
15748,Yasin Öztekin,MF,15
15749,Sven Bender,"DF,MF",13
15750,Felipe Santana,DF,2
15751,Dimitar Rangelov,"FW,MF",65
15752,Julian Koch,"DF,MF",13
15753,Łukasz Piszczek,"DF,MF",14
15754,Marco Reus,"FW,MF",13
15755,Leonardo Bittencourt,"FW,MF",13
15756,Jonas Hofmann,MF,13
15757,Bálint Bajner,FW,87
15758,Manuel Friedrich,DF,13
15759,Miloš Jojić,MF,28
15760,Oliver Kirch,"DF,MF",13
15761,Marian Sarr,DF,13
15762,Marvin Ducksch,FW,13
15763,Matthias Ginter,"DF,MF",13
15764,Kevin Kampl,MF,32
15765,Jeremy Dudziak,"DF,MF",46
15766,Joe Gyau,"DF,FW",75
15767,Zlatan Alomerović,GK,13
15768,Marc Hornschuh,"DF,MF",13
15769,Khaled Narey,"DF,MF",109
15770,Dominik Reimann,GK,13
15771,﻿Roman Bürki,GK,39
15772,Julian Weigl,MF,13
15773,Park Joo-ho,DF,30
15774,Hendrik Bonmann,GK,13
15775,Ömer Toprak,DF,15
15776,Maximilian Philipp,"FW,MF",13
15777,Jeremy Toljan,DF,13
15778,Mahmoud Dahoud,MF,13
15779,Dan-Axel Zagadou,DF,4
15780,Axel Witsel,MF,27
15781,Manuel Akanji,DF,39
15782,Marius Wolf,"DF,FW",13
15783,Marwin Hitz,GK,39
15784,Eric Oelschlägel,GK,13
15785,Amos Pieper,DF,13
15786,Julian Brandt,MF,13
15787,Erling Haaland,FW,21
15788,Nico Schulz,"DF,MF",13
15789,Gio Reyna,"MF,FW",75
15790,Mateu Morey,"DF,MF",1
15791,Tobias Raschl,MF,13
15792,Alaa Bakir,"FW,MF",13
15793,Taylan Duman,MF,13
15794,Jonas Hupe,GK,13
15795,Immanuel Pherai,"FW,MF",11
15796,Marco Rente,DF,13
15797,Luca Unbehaun,GK,13
15798,Youssoufa Moukoko,"FW,MF",13
15799,Reinier,"MF,FW",2
15800,Ansgar Knauff,MF,13
15801,Steffen Tigges,"FW,DF",13
15802,Stefan Drljača,GK,13
15803,Donyell Malen,"FW,MF",11
15804,Marin Pongračić,DF,16
15805,Jamie Bynoe-Gittens,MF,6
15806,Tom Rothe,DF,13
15807,Antonios Papadopoulos,"DF,MF",13
15808,Lennard Maloney,DF,75
15809,Lion Semić,DF,13
15810,Soumaïla Coulibaly,DF,4
15811,Göktan Gürpüz,MF,13
15812,Justin Njinmah,MF,13
15813,﻿Martin Pieckenhagen,GK,13
15814,Milan Fukal,"DF,MF",84
15815,Nico-Jan Hoogma,DF,11
15816,Mehdi Mahdavikia,"DF,MF",86
15817,Bernd Hollerbach,"DF,MF",13
15818,Sergej Barbarez,"FW,MF",49
15819,Marcel Maltritz,"DF,MF",13
15820,Rodolfo Cardoso,MF,5
15821,Collin Benjamin,"DF,MF",133
15822,Raphaël Wicky,"DF,MF",39
15823,Ingo Hertzsch,DF,13
15824,Cristian Ledesma,MF,5
15825,Michael Baur,"DF,MF",24
15826,Naohiro Takahara,FW,54
15827,Christian Rahn,"DF,MF",13
15828,Erik Meijer,FW,11
15829,Stephan Kling,DF,13
15830,Jörg Albertz,MF,13
15831,Kim Christensen,FW,7
15832,Roda Antar,MF,141
15833,Richard Kitzbichler,MF,24
15834,Martin Groth,MF,13
15835,Stefan Wächter,GK,13
15836,Stefan Beinlich,MF,13
15837,Bastian Reinhardt,DF,13
15838,Björn Schlicke,DF,13
15839,Vyacheslav Hleb,"FW,MF",77
15840,Alexander Meier,"FW,MF",13
15841,Eren Şen,"FW,MF",13
15842,René Klingbeil,DF,13
15843,Almami Moreira,MF,93
15844,Mišo Brečko,"DF,MF",32
15845,Jean Carlos,DF,2
15846,Alexander Laas,MF,13
15847,Sascha Kirschstein,GK,13
15848,Aílton Gonçalves,FW,2
15849,Mario Fillinger,"DF,MF",13
15850,Charles Takyi,MF,17
15851,Markus Karl,"DF,MF",13
15852,Frank Rost,GK,13
15853,Mathias Abel,DF,13
15854,Besart Berisha,FW,82
15855,Volker Schmidt,DF,13
15856,Änis Ben-Hatira,MF,46
15857,Romeo Castelen,"FW,MF",11
15858,Sidney Sam,"FW,MF",13
15859,Wolfgang Hesl,GK,13
15860,Anton Putsila,MF,77
15861,Alex Silva,DF,2
15862,Albert Streit,MF,13
15863,Thiago Neves,MF,2
15864,Marcel Ndjeng,MF,36
15865,Tomás Rincón,MF,53
15866,Marcus Berg,FW,41
15867,Tolgay Arslan,MF,13
15868,Sören Bertram,"DF,FW",13
15869,Maximilian Beister,"FW,MF",13
15870,Dennis Diekmeier,"DF,MF",13
15871,Jaroslav Drobný,GK,84
15872,Gojko Kačar,"DF,MF",28
15873,Slobodan Rajković,DF,28
15874,Ivo Iličević,MF,16
15875,Jacopo Sala,"DF,FW",9
15876,Per Ciljan Skjelbred,MF,21
15877,Zhi-Gin Lam,"DF,MF",13
15878,Sven Neuhaus,GK,13
15879,René Adler,GK,13
15880,Milan Badelj,MF,16
15881,Artjoms Rudņevs,FW,66
15882,Petr Jiráček,MF,84
15883,Hakan Çalhanoğlu,"FW,MF",15
15884,Jonathan Tah,DF,13
15885,Lasse Sobiech,"DF,MF",13
15886,Ouasim Bouy,"DF,MF",11
15887,Mattia Maggio,FW,9
15888,Kerem Demirbay,MF,13
15889,Nicolai Müller,"FW,MF",13
15890,Matthias Ostrzolek,"DF,MF",13
15891,Zoltán Stieber,"FW,MF",87
15892,Cléber,DF,2
15893,Mohamed Gouaida,MF,46
15894,Ronny Marcos,"DF,MF",88
15895,Ashton Götz,"DF,MF",13
15896,Valmir Nafiu,"FW,MF",81
15897,Tolcay Ciğerci,MF,15
15898,Ville Matti Steinmann,MF,13
15899,Alexander Brunst,GK,13
15900,Sven Mende,MF,13
15901,Aaron Hunt,MF,13
15902,Michael Gregoritsch,"MF,FW",24
15903,Albin Ekdal,MF,41
15904,Gideon Jung,MF,13
15905,Nabil Bahoui,MF,41
15906,Tom Mickel,GK,13
15907,Andreas Hirzel,GK,39
15908,Batuhan Altıntaş,FW,15
15909,Ahmet Arslan,MF,15
15910,Kerim Carolus,DF,13
15911,Tino Dehmelt,GK,13
15912,Finn Porath,MF,13
15913,Bobby Wood,FW,75
15914,Douglas Santos,DF,2
15915,Kyriakos Papadopoulos,DF,55
15916,Christian Mathenia,GK,13
15917,Mërgim Mavraj,DF,78
15918,Walace,MF,2
15919,Luca Waldschmidt,MF,13
15920,Vasilije Janjicic,MF,39
15921,Bakery Jatta,MF,92
15922,Rick van Drongelen,DF,11
15923,André Hahn,"FW,MF",13
15924,Tatsuya Ito,"MF,FW",54
15925,Sejad Salihović,MF,49
15926,Stephan Ambrosius,DF,17
15927,Josha Vagnoman,MF,13
15928,Törles Knöll,"MF,FW",13
15929,Seo Youngjae,DF,30
15930,David Bates,DF,67
15931,Manuel Wintzheimer,FW,13
15932,Christoph Moritz,MF,13
15933,Mats Köhlert,MF,13
15934,Jonas David,"DF,MF",13
15935,Morten Behrens,GK,13
15936,Aaron Opoku,"FW,MF",13
15937,﻿Tim Leibold,DF,13
15938,Daniel Heuer Fernandes,GK,3
15939,Sonny Kittel,"MF,FW",13
15940,Timo Letschert,DF,11
15941,Lukas Hinterseer,FW,24
15942,David Kinsombi,MF,50
15943,Joel Pohjanpalo,FW,83
15944,Louis Beyer,DF,13
15945,Louis Schaub,MF,24
15946,Jan Gyamerah,"DF,MF",13
15947,Ewerton,DF,2
15948,Moritz Heyer,"MF,DF",13
15949,Klaus Gjasula,MF,78
15950,Robin Meißner,FW,13
15951,Ogechika Heil,MF,13
15952,Moritz-Broni Kwarteng,MF,17
15953,Bryan Hein,DF,13
15954,Leo Oppermann,GK,13
15955,Sebastian Schonlau,DF,13
15956,Jonas Meffert,MF,13
15957,Ludovit Reis,MF,11
15958,Mario Vušković,DF,16
15959,Miro Muheim,DF,39
15960,Faride Alidou,"FW,MF",13
15961,Anssi Tapio Suhonen,MF,83
15962,Marko Johansson,GK,41
15963,Mikkel Kaufmann,FW,7
15964,Giorgi Chakvetadze,FW,76
15965,Maximilian Rohr,MF,13
15966,Elija Krahn,MF,13
15967,Bent Andresen,DF,13
15968,Finn Böhmker,GK,13
15969,Felix Paschke,MF,13
15970,Marcelinho Paraíba,"FW,MF",2
15971,Arne Friedrich,DF,13
15972,Bart Goor,MF,27
15973,Michael Hartmann,"DF,MF",13
15974,Pál Dárdai,MF,87
15975,Michael Preetz,FW,13
15976,Josip Šimunić,DF,16
15977,Thorben Marx,MF,13
15978,Marko Rehmer,DF,13
15979,Alex Alves,FW,2
15980,Dick van Burik,DF,11
15981,Luizão,FW,2
15982,Andreas Schmidt,"DF,MF",13
15983,Nenê,DF,2
15984,Andreas Neuendorf,MF,13
15985,Bartosz Karwan,MF,14
15986,Alexander Madlung,DF,13
15987,Eyjólfur,"DF,MF",40
15988,Roberto Pinto,MF,3
15989,Nando Rafael,FW,48
15990,Rob Maas,"DF,MF",11
15991,René Tretschok,MF,13
15992,Christian Fiedler,GK,13
15993,Denis Lapaczinski,DF,13
15994,Aleksandar Mladenov,MF,65
15995,Fredi Bobic,FW,13
15996,Malik Fathi,DF,13
15997,Artur Wichniarek,FW,14
15998,Sofian Chahed,"DF,MF",46
15999,Dennis Cagara,DF,90
16000,Alexander Ludwig,MF,13
16001,Oliver Schröder,"DF,MF",13
16002,Christian Müller,MF,13
16003,Marko Pantelić,FW,28
16004,Ellery Cairo,"FW,MF",11
16005,Solomon Okoronkwo,FW,52
16006,Chinedu Ede,"FW,MF",13
16007,Srđan Lakić,FW,16
16008,Christopher Schorch,DF,13
16009,Amadeus Wallschläger,"DF,MF",13
16010,Robert Müller,"DF,MF",13
16011,Steve von Bergen,DF,39
16012,Fabian Lustenberger,"DF,MF",39
16013,Raffael,"FW,MF",2
16014,André Lima,FW,2
16015,Lúcio,"DF,MF",2
16016,Pascal Bieler,DF,13
16017,Valeri Domovchiyski,FW,65
16018,Bryan Arguez,MF,75
16019,Cícero Santos,MF,2
16020,Marc Stein,"DF,MF",13
16021,Maximilian Nicu,"DF,MF",51
16022,Rodnei,DF,2
16023,Christopher Gäng,GK,13
16024,Lennart Hartmann,MF,13
16025,Levan Kobiashvili,"DF,MF",76
16026,Christoph Janker,DF,13
16027,Roman Hubník,DF,84
16028,Rasmus Bengtsson,DF,41
16029,Sascha Burchert,GK,13
16030,Timo Ochs,GK,13
16031,Sascha Bigalke,"FW,MF",13
16032,César,MF,2
16033,Peter Niemeyer,"DF,MF",13
16034,Nikita Rukavytsya,"FW,MF",42
16035,Andre Mijatović,DF,16
16036,Maikel Aerts,GK,11
16037,Rob Friend,"FW,MF",44
16038,Ronny,"DF,MF",2
16039,Sebastian Neumann,DF,13
16040,Marco Sejna,GK,13
16041,Fanol Perdedaj,"DF,MF",82
16042,Alfredo Morales,"DF,MF",75
16043,Marco Djuricin,FW,24
16044,Marvin Knoll,"DF,FW",13
16045,Felix Bastians,"DF,MF",13
16046,Maik Franz,DF,13
16047,Fabian Holland,"DF,MF",13
16048,Peer Kluge,MF,13
16049,John Brooks,DF,75
16050,Sami Allagui,"FW,MF",46
16051,Peter Pekarík,DF,70
16052,Daniel Beichler,"FW,MF",24
16053,Hany Mukhtar,"FW,MF",13
16054,Sebastian Langkamp,DF,13
16055,Tolga Ciğerci,MF,15
16056,Marius Gersbeck,GK,13
16057,Rune Jarstein,GK,21
16058,Valentin Stocker,MF,39
16059,Genki Haraguchi,"FW,MF",54
16060,Jens Hegeler,"DF,MF",13
16061,Marvin Plattenhardt,DF,13
16062,Maximilian Mittelstädt,"DF,MF",13
16063,Vladimír Darida,MF,84
16064,Niklas Stark,"DF,MF",13
16065,Yanni Regäsel,DF,13
16066,Florian Kohls,MF,13
16067,Nico Beyer,DF,13
16068,Nils-Jonathan Körber,GK,13
16069,Allan,MF,2
16070,Jordan Torunarigha,DF,13
16071,Florian Baak,DF,13
16072,Julius Kade,MF,13
16073,Arne Maier,MF,13
16074,Marcus Mlynikowski,"DF,MF",13
16075,Davie Selke,FW,13
16076,Mathew Leckie,MF,42
16077,Palkó Dárdai,MF,87
16078,Maurice Covic,MF,13
16079,Jonathan Klinsmann,GK,75
16080,Dennis Smarsch,GK,13
16081,Lukas Klünter,DF,13
16082,Derrick Luckassen,DF,11
16083,Dennis Jastrzembski,"FW,DF",14
16084,Panzu Ernesto,DF,48
16085,Krzysztof Piątek,FW,14
16086,Eduard Löwen,MF,13
16087,Pascal Köpke,FW,13
16088,Jessic Ngankam,"MF,FW",13
16089,Lazar Samardzic,MF,13
16090,Daishawn Redan,MF,11
16091,Márton Dárdai,DF,13
16092,Sidney Friede,MF,13
16093,Luis Klatte,GK,13
16094,Luca Netz,DF,13
16095,Omar Rekik,DF,46
16096,Alexander Schwolow,GK,13
16097,Jonas Michelbrink,MF,13
16098,Jonas Michel Dirkner,MF,13
16099,Marten Winkler,FW,13
16100,Julian Albrecht,MF,13
16101,Marcel Lotka,GK,14
16102,Ruwen Werthmüller,FW,39
16103,Suat Serdar,MF,13
16104,Marco Richter,"MF,FW",13
16105,Jurgen Ekkelenkamp,"MF,FW",11
16106,Linus Gechter,DF,13
16107,Fredrik André Bjørkan,DF,21
16108,Lee Dongjun,"MF,FW",30
16109,Julian Eitschberger,DF,13
16110,Anton Kade,"MF,FW",13
16111,Luca Wollschläger,"FW,MF",13
16112,Christalino Atemona,DF,13
16113,Oliver Christensen,GK,7
16114,Marlon Morgenstern,DF,13
16115,Pascal Borel,GK,13
16116,Fabian Ernst,MF,13
16117,Mladen Krstajić,DF,28
16118,Frank Verlaat,DF,11
16119,Krisztián Lisztes,MF,87
16120,Frank Baumann,"DF,MF",13
16121,Viktor Skrypnyk,"DF,MF",29
16122,Markus Daun,FW,13
16123,Ivica Banović,MF,16
16124,Christian Schulz,"DF,MF",13
16125,Mike Barten,DF,13
16126,Razundara Tjikuzu,"DF,MF",133
16127,Jakub Wierzchowski,GK,14
16128,Holger Wehlage,MF,13
16129,Ümit Davala,"DF,MF",15
16130,Pekka Lagerblom,"DF,MF",83
16131,Frank Fahrenhorst,DF,13
16132,Francis Banecki,DF,13
16133,Tim Wiese,GK,13
16134,Christian Vander,GK,13
16135,Jérome Polenz,"DF,MF",13
16136,Clemens Fritz,"DF,MF",13
16137,Hugo Almeida,FW,3
16138,Kevin Schindler,"FW,MF",13
16139,Sebastian Boenisch,DF,14
16140,John Mosquera,FW,19
16141,Carlos Alberto,MF,2
16142,Max Kruse,"FW,MF",13
16143,Said Husejinović,MF,49
16144,Torsten Oehrl,FW,13
16145,Timo Perthel,"DF,MF",13
16146,Niklas Andersen,DF,13
16147,Philipp Bargfrede,MF,13
16148,Sebastian Mielitz,GK,13
16149,Onur Ayık,"FW,MF",15
16150,Wesley,MF,2
16151,Dominik Schmidt,DF,13
16152,Florian Trinks,MF,13
16153,Felix Kroos,"DF,FW",13
16154,Denni Avdić,"FW,MF",41
16155,Predrag Stevanović,MF,28
16156,Lennart Thy,FW,13
16157,Aleksandar Ignjovski,"DF,MF",28
16158,Lukas Schmitz,"DF,MF",13
16159,Zlatko Junuzović,"FW,MF",24
16160,François Affolter,DF,39
16161,Mehmet Ekici,MF,15
16162,Florian Hartherz,DF,13
16163,Aleksandar Stevanović,MF,13
16164,Niclas Füllkrug,FW,13
16165,Theodor Gebre Selassie,"DF,MF",84
16166,Assani Lukimya-Mulongoti,DF,50
16167,Joseph Akpala,FW,52
16168,Özkan Yıldırım,MF,13
16169,Johannes Wurtz,"FW,MF",13
16170,﻿Luca Caldirola,DF,9
16171,Cédric Makiadi,MF,50
16172,Raphael Wolf,GK,13
16173,Santiago García,DF,5
16174,Martin Kobylański,"FW,MF",14
16175,Melvyn Lorenzen,"FW,MF",139
16176,Fin Bartels,MF,13
16177,Janek Sternberg,DF,13
16178,Levin Öztunalı,MF,13
16179,Koen Casteels,GK,27
16180,Levent Ayçiçek,MF,13
16181,Marnon Busch,MF,13
16182,Oliver Hüsing,DF,13
16183,Maximilian Eggestein,MF,13
16184,Lukas Fröde,MF,13
16185,Julian von Haacke,MF,13
16186,Raif Husić,GK,13
16187,Luca-Milan Zander,"DF,MF",13
16188,Michael Zetterer,GK,13
16189,Anthony Ujah,FW,52
16190,Florian Grillitsch,MF,24
16191,Ulisses Garcia,"MF,DF",39
16192,Aron Jóhannsson,FW,75
16193,László Kleinheisler,MF,87
16194,Leon Guwara,DF,92
16195,Marcel Hilßner,MF,13
16196,﻿Niklas Moisander,DF,83
16197,Robert Bauer,"DF,MF",13
16198,Ousman Manneh,FW,92
16199,Florian Kainz,MF,24
16200,Niklas Schmidt,"FW,MF",13
16201,Johannes Eggestein,FW,13
16202,Justin Eilers,FW,13
16203,﻿Jiří Pavlenka,GK,84
16204,Jérôme Gondorf,"MF,FW",13
16205,Ole Käuper,MF,13
16206,Thore Jacobsen,"DF,MF",13
16207,Jesper Verlaat,DF,11
16208,Zhang Yuning,FW,101
16209,Yuya Osako,"FW,MF",54
16210,Kevin Möhwald,MF,13
16211,Stefanos Kapino,GK,55
16212,Luca Plogmann,GK,13
16213,Felix Beijmo,DF,41
16214,Jean-Manuel Mbom,MF,13
16215,Kevin Vogt,"DF,MF",13
16216,Christian Groß,"DF,MF",13
16217,Michael Lang,"DF,FW",39
16218,Benjamin Goller,"FW,MF",13
16219,Nick Woltemade,"FW,MF",13
16220,Luc Ihorst,FW,13
16221,Ilia Gruev,MF,65
16222,Simon Straudi,DF,9
16223,Romano Schmid,"MF,FW",24
16224,Felix Agu,"DF,MF",13
16225,Eren Dinkçi,"MF,DF",13
16226,Patrick Erras,"FW,MF",13
16227,Eduardo Dos Santos Haesler,GK,13
16228,Anthony Jung,"MF,DF",13
16229,Nicolai Rapp,"MF,DF",13
16230,Abdenego Nankishi,"MF,FW",13
16231,Oscar Schönfelder,FW,13
16232,Fabio Chiarodia,DF,9
16233,Dejan Galjen,FW,13
16234,Mio Backhaus,GK,13
16235,Kebba Badjie,FW,92
16236,Dominik Becker,DF,13
16237,Park Kyuhyun,DF,30
16238,Ebbe Sand,FW,7
16239,Niels Oude Kamphuis,"DF,MF",11
16240,Jörg Böhme,MF,13
16241,Marco van Hoogdalem,DF,11
16242,Gerald Asamoah,"FW,MF",13
16243,Sven Vermant,MF,27
16244,Gustavo Varela,MF,8
16245,Andreas Möller,MF,13
16246,Sven Kmetsch,MF,13
16247,Nico Van Kerckhoven,"DF,FW",27
16248,Tomasz Wałdoch,DF,14
16249,Darío Rodríguez,DF,8
16250,Marc Wilmots,"FW,MF",27
16251,Mike Hanke,FW,13
16252,Abdul Iyodo,FW,52
16253,Oliver Reck,GK,13
16254,Filip Trojan,MF,84
16255,Thomas Kläsener,DF,13
16256,Michael Delura,"FW,MF",13
16257,Eduard Glieder,FW,24
16258,Fabian Lamotte,DF,13
16259,Alcides,DF,2
16260,Volkan Ünlü,GK,15
16261,Christofer Heimeroth,GK,13
16262,Simon Cziommer,MF,13
16263,Christian Pander,DF,13
16264,Lincoln,MF,2
16265,Zlatan Bajramović,MF,49
16266,Mimoun Azaouagh,MF,13
16267,Joseph Laumann,FW,13
16268,Halil Altıntop,"FW,MF",15
16269,Christian Erwig,FW,13
16270,Markus Heppke,MF,13
16271,Timo Kunert,MF,13
16272,Vicente Sánchez,FW,8
16273,Carlos Grossmüller,MF,8
16274,Benedikt Höwedes,DF,13
16275,Zé Roberto,MF,2
16276,Jefferson Farfán,"FW,MF",57
16277,Orlando Engelaar,"DF,MF",11
16278,Mathias Schober,GK,13
16279,Danny Latza,MF,13
16280,Levan Kenia,MF,76
16281,Carlos Zambrano,"DF,MF",57
16282,Edu,FW,2
16283,Hao Junmin,"FW,MF",101
16284,Vasileios Pliatsikas,"DF,MF",55
16285,Jan Morávek,"FW,MF",84
16286,Mario Gavranović,FW,39
16287,Besart Ibraimi,FW,81
16288,Tore Reginiussen,DF,21
16289,Ľuboš Hanzel,DF,70
16290,Atsuto Uchida,DF,54
16291,Hans Sarpei,DF,17
16292,Ciprian Deac,"FW,MF",51
16293,Erik Jendrišek,"FW,MF",70
16294,Lars Unnerstall,GK,13
16295,Marco Höger,"DF,MF",13
16296,Chinedu Obasi,FW,52
16297,Roman Neustädter,"DF,MF",23
16298,Tranquillo Barnetta,MF,39
16299,Ádám Szalai,FW,87
16300,Kaan Ayhan,"DF,MF",15
16301,Christian Clemens,"FW,MF",13
16302,Philipp Max,"DF,MF",13
16303,Marvin Friedrich,DF,13
16304,Fabian Giefer,GK,13
16305,Felix Platte,FW,13
16306,Axel Borgmann,DF,13
16307,Maurice Multhaup,MF,13
16308,Marcel Sobottka,MF,13
16309,Júnior Caiçara,"DF,MF",2
16310,Alessandro Schöpf,MF,24
16311,Fabian Reese,"FW,MF",13
16312,Michael Gspurning,GK,24
16313,Daniel Caligiuri,"MF,FW",9
16314,Breel Embolo,"FW,MF",39
16315,Donis Avdijaj,MF,82
16316,Bernard Tekpetey,"FW,MF",17
16317,Phil Neumann,"DF,MF",13
16318,Haji Wright,FW,75
16319,Bastian Oczipka,"DF,MF",13
16320,Weston McKennie,MF,75
16321,Marko Pjaca,"FW,MF",16
16322,Cedric Teuchert,FW,13
16323,Mark Uth,"FW,MF",13
16324,Steven Skrzybski,"FW,MF",13
16325,Nassim Boujellab,MF,26
16326,Jonas Carls,FW,13
16327,George Timotheou,DF,42
16328,Philip Fontein,MF,13
16329,Niklas Wiemann,DF,13
16330,Benito Raman,"FW,MF",27
16331,Markus Schubert,GK,13
16332,Timo Becker,"DF,MF",13
16333,Ahmed Kutucu,"FW,MF",15
16334,Can Bozdogan,MF,13
16335,Levent Mercan,"MF,FW",13
16336,Malick Thiaw,DF,13
16337,Jonas Hofmann,MF,13
16338,Frederik Rønnow,GK,7
16339,Gonçalo Paciência,FW,3
16340,William,"DF,MF",2
16341,Kilian Ludewig,"DF,FW",13
16342,Mehmet-Can Aydin,DF,13
16343,Florian Flick,MF,13
16344,Kerim Calhanoglu,DF,13
16345,Blendi Idrizi,MF,82
16346,Jan Luca Schuler,FW,13
16347,Henning Matriciani,DF,13
16348,Jimmy Kaparos,MF,13
16349,Mikail Maden,FW,21
16350,Vasileios Pavlidis,FW,55
16351,Sören Ahlers,GK,13
16352,Brooklyn Ezeh,"DF,MF",13
16353,Ko Itakura,"DF,MF",54
16354,Marius Bülter,"FW,MF",13
16355,Thomas Ouwejan,"MF,DF",11
16356,Martin Fraisl,GK,24
16357,Rodrigo Zalazar,MF,8
16358,Victor Pálsson,MF,40
16359,Dominick Drexler,MF,13
16360,Reinhold Ranftl,"MF,DF",24
16361,Marvin Pieringer,FW,13
16362,Andreas Vindheim,"DF,MF",21
16363,Iaroslav Mikhailov,MF,23
16364,Marius Lode,DF,21
16365,Dries Wouters,MF,27
16366,Rufat Dadashov,FW,108
16367,Bleron Krasniqi,FW,82
16368,Keke Maximilian Topp,FW,13
16369,Marc Rzatkowski,MF,13
16370,Felix Bernd Wienand,GK,13
16371,Mika Hanraths,DF,13
16372,Daniel Kankam Kyerewaa,MF,13
16373,﻿Miroslav Karhan,MF,70
16374,Stefan Schnoor,DF,13
16375,Claus Reitmaier,GK,13
16376,Robson Ponte,"FW,MF",2
16377,Thomas Rytter,DF,7
16378,Tomislav Marić,FW,16
16379,Stefan Effenberg,MF,13
16380,Patrick Weiser,"DF,MF",13
16381,Marino Biliškov,DF,16
16382,Kim Madsen,DF,7
16383,Roy Präger,FW,13
16384,Charles Akonnor,MF,17
16385,Dorinel Munteanu,MF,51
16386,Sead Ramović,GK,49
16387,Sven Müller,"DF,MF",13
16388,Pablo Quatrocchi,DF,5
16389,Michał Janicki,FW,14
16390,Frank Greiner,"DF,MF",13
16391,Stefan Lorenz,DF,13
16392,Simon Jentzsch,GK,13
16393,Marko Topić,FW,49
16394,Mirko Hrgović,MF,49
16395,Karsten Fischer,"DF,MF",13
16396,Christian Ritter,FW,13
16397,Thomas Brdarić,FW,13
16398,Facundo Quiroga,DF,5
16399,Marian Hristov,MF,65
16400,André Lenz,GK,13
16401,Oscar Ahumada,MF,5
16402,Peter Van der Heyden,DF,27
16403,Kevin Hofland,DF,11
16404,Alex,"DF,MF",3
16405,Levan Tskitishvili,MF,76
16406,Tommie van der Leegte,MF,11
16407,Rick Hoogendorp,FW,11
16408,Christopher Lamprecht,DF,13
16409,Abuda,FW,2
16410,Matthias Langkamp,DF,13
16411,Jacek Krzynówek,"FW,MF",14
16412,Uwe Möhrle,DF,13
16413,Jonathan Santana,MF,43
16414,Michael Stegmayer,DF,13
16415,Kamani Hill,"FW,MF",75
16416,Marcel Schäfer,"DF,MF",13
16417,Josué,MF,2
16418,Jan Šimůnek,DF,84
16419,Makoto Hasebe,"DF,MF",54
16420,Daniel Baier,MF,13
16421,Sergei Karimov,DF,149
16422,Isaac Boakye,FW,17
16423,Mame Niang,"FW,MF",34
16424,﻿Andrea Barzagli,DF,9
16425,Cristian Zaccardo,DF,9
